pmid,pmc,doi,manuscript,File,pii,publisher-id,coden,art-access-id,other,sici,publisher-manuscript
23625163,PMC4553988,10.1097/MD.0b013e3182943bc2,,PMC004xxxxxx/PMC4553988.xml,,MD200309,,00001,,,
23619238,PMC4553989,10.1097/MD.0b013e318294a710,,PMC004xxxxxx/PMC4553989.xml,,MD200311,,00004,,,
23619239,PMC4553990,10.1097/MD.0b013e318296d720,,PMC004xxxxxx/PMC4553990.xml,,MD200316,,00005,,,
23619237,PMC4553991,10.1097/MD.0b013e3182946335,,PMC004xxxxxx/PMC4553991.xml,,MD200310,,00002,,,
24145697,PMC4553992,10.1097/MD.0000000000000008,,PMC004xxxxxx/PMC4553992.xml,,MD120075,,00002,,,
24145696,PMC4553993,10.1097/MD.0000000000000009,,PMC004xxxxxx/PMC4553993.xml,,MD000135,,00005,,,
24145700,PMC4553994,10.1097/MD.0000000000000010,,PMC004xxxxxx/PMC4553994.xml,,MD130052,,00004,,,
24145698,PMC4553995,10.1097/MD.0000000000000007,,PMC004xxxxxx/PMC4553995.xml,,MD120077,,00001,,,
26226134,PMC4554226,10.1097/NEN.0000000000000234,,PMC004xxxxxx/PMC4554226.xml,,NEN50042,,00002,,,
26222501,PMC4554227,10.1097/NEN.0000000000000226,,PMC004xxxxxx/PMC4554227.xml,,NEN50035,,00003,,,
26313585,PMC4554228,10.1097/HP.0000000000000334,,PMC004xxxxxx/PMC4554228.xml,,HP500056,,00002,,,
25076228,PMC4554229,10.1097/MAO.0000000000000522,,PMC004xxxxxx/PMC4554229.xml,,MAO13741,,00021,,,
26237203,PMC4554298,10.1021/acsami.5b05228,,PMC004xxxxxx/PMC4554298.xml,,,,,,,
26226071,PMC4554299,10.1021/acs.langmuir.5b01833,,PMC004xxxxxx/PMC4554299.xml,,,,,,,
26301793,PMC4554332,10.12659/AJCR.895124,,PMC004xxxxxx/PMC4554332.xml,,895124,,,,,
26317163,PMC4554333,10.12659/AJCR.894311,,PMC004xxxxxx/PMC4554333.xml,,894311,,,,,
26302970,PMC4554334,10.12659/AJCR.893849,,PMC004xxxxxx/PMC4554334.xml,,893849,,,,,
26227425,PMC4554335,10.12659/AJCR.893382,,PMC004xxxxxx/PMC4554335.xml,,893382,,,,,
26301888,PMC4554336,10.12659/AJCR.893298,,PMC004xxxxxx/PMC4554336.xml,,893298,,,,,
26075364,PMC4554337,10.1038/nrmicro3475,,PMC004xxxxxx/PMC4554337.xml,,BFnrmicro3475,,,,,
26379450,PMC4554352,10.4137/CMC.S25552,,PMC004xxxxxx/PMC4554352.xml,,cmc-9-2015-091,,,,,
26379451,PMC4554353,10.4137/CCRep.S25327,,PMC004xxxxxx/PMC4554353.xml,,ccrep-8-2015-077,,,,,
26379418,PMC4554357,10.4137/BMI.S22279,,PMC004xxxxxx/PMC4554357.xml,,bmi-suppl.3-2015-025,,,,,
26379417,PMC4554358,10.4137/BMI.S20058,,PMC004xxxxxx/PMC4554358.xml,,bmi-suppl.1-2015-139,,,,,
26230859,PMC4554359,10.12659/MSM.894786,,PMC004xxxxxx/PMC4554359.xml,,894786,,,,,
26305631,PMC4554360,10.12659/MSM.894662,,PMC004xxxxxx/PMC4554360.xml,,894662,,,,,
26379809,PMC4554361,10.12659/PJR.894337,,PMC004xxxxxx/PMC4554361.xml,,894337,,,,,
26306476,PMC4554362,10.12659/MSM.894066,,PMC004xxxxxx/PMC4554362.xml,,894066,,,,,
26305739,PMC4554363,10.12659/MSM.894372,,PMC004xxxxxx/PMC4554363.xml,,894372,,,,,
26227550,PMC4554364,10.12659/MSM.893514,,PMC004xxxxxx/PMC4554364.xml,,893514,,,,,
26379808,PMC4554365,10.12659/PJR.894698,,PMC004xxxxxx/PMC4554365.xml,,894698,,,,,
26303036,PMC4554366,10.12659/MSM.895032,,PMC004xxxxxx/PMC4554366.xml,,895032,,,,,
,PMC4554439,10.1002/acn3.108,,PMC004xxxxxx/PMC4554439.xml,,,,,,,
,PMC4554449,10.1002/mbo3.284,,PMC004xxxxxx/PMC4554449.xml,,,,,,,
,PMC4554463,10.1111/1751-7915.12173,,PMC004xxxxxx/PMC4554463.xml,,,,,,,
26357676,PMC4554494,10.1055/s-0034-1392090,,PMC004xxxxxx/PMC4554494.xml,,,,,,,
26356321,PMC4554495,10.1055/s-0034-1391903,,PMC004xxxxxx/PMC4554495.xml,,,,,,,
26356488,PMC4554496,10.1055/s-0034-1391902,,PMC004xxxxxx/PMC4554496.xml,,,,,,,
26356602,PMC4554498,10.1055/s-0034-1391901,,PMC004xxxxxx/PMC4554498.xml,,,,,,,
26357682,PMC4554499,10.1055/s-0034-1391782,,PMC004xxxxxx/PMC4554499.xml,,,,,,,
26357674,PMC4554500,10.1055/s-0034-1392092,,PMC004xxxxxx/PMC4554500.xml,,,,,,,
26357677,PMC4554501,10.1055/s-0034-1392095,,PMC004xxxxxx/PMC4554501.xml,,,,,,,
26357671,PMC4554502,10.1055/s-0034-1392093,,PMC004xxxxxx/PMC4554502.xml,,,,,,,
26357679,PMC4554504,10.1055/s-0034-1391852,,PMC004xxxxxx/PMC4554504.xml,,,,,,,
26357678,PMC4554506,10.1055/s-0034-1391666,,PMC004xxxxxx/PMC4554506.xml,,,,,,,
26356802,PMC4554507,10.1055/s-0034-1391964,,PMC004xxxxxx/PMC4554507.xml,,,,,,,
26357006,PMC4554508,10.1055/s-0034-1391419,,PMC004xxxxxx/PMC4554508.xml,,,,,,,
26355267,PMC4554510,10.1055/s-0034-1392274,,PMC004xxxxxx/PMC4554510.xml,,,,,,,
26355327,PMC4554511,10.1055/s-0034-1392019,,PMC004xxxxxx/PMC4554511.xml,,,,,,,
26357681,PMC4554512,10.1055/s-0034-1391948,,PMC004xxxxxx/PMC4554512.xml,,,,,,,
26357670,PMC4554513,10.1055/s-0034-1392094,,PMC004xxxxxx/PMC4554513.xml,,,,,,,
26357675,PMC4554514,10.1055/s-0034-1392018,,PMC004xxxxxx/PMC4554514.xml,,,,,,,
26357680,PMC4554515,10.1055/s-0034-1391847,,PMC004xxxxxx/PMC4554515.xml,,,,,,,
26357673,PMC4554516,10.1055/s-0034-1392786,,PMC004xxxxxx/PMC4554516.xml,,,,,,,
26355428,PMC4554517,10.1055/s-0034-1392099,,PMC004xxxxxx/PMC4554517.xml,,,,,,,
26357672,PMC4554518,10.1055/s-0034-1391965,,PMC004xxxxxx/PMC4554518.xml,,,,,,,
26099046,PMC4554539,10.1038/nm.3890,NIHMS694864,PMC004xxxxxx/PMC4554539.xml,,,,,,,
26345043,PMC4554585,10.1007/s12639-013-0353-y,,PMC004xxxxxx/PMC4554585.xml,,353,,,,,
18194882,PMC4554684,10.1102/1470-7330/00/010005+13,,PMC004xxxxxx/PMC4554684.xml,,10010005,,,,,
,PMC4554685,10.1102/1470-7330.2002.0013,,PMC004xxxxxx/PMC4554685.xml,,11,,,,,
18194885,PMC4554686,10.1102/1470-7330/00/010028+07,,PMC004xxxxxx/PMC4554686.xml,,10010028,,,,,
,PMC4554687,10.1102/1470-7330.2002.0002,,PMC004xxxxxx/PMC4554687.xml,,3,,,,,
,PMC4554688,10.1102/1470-7330.2002.0007,,PMC004xxxxxx/PMC4554688.xml,,6,,,,,
,PMC4554689,10.1102/1470-7330.2002.0006,,PMC004xxxxxx/PMC4554689.xml,,5,,,,,
,PMC4554690,10.1102/1470-7330.2002.0012,,PMC004xxxxxx/PMC4554690.xml,,10,,,,,
,PMC4554691,10.1102/1470-7330.2002.0014,,PMC004xxxxxx/PMC4554691.xml,,8,,,,,
18194883,PMC4554692,10.1102/1470-7330/00/010018+07,,PMC004xxxxxx/PMC4554692.xml,,10010018,,,,,
,PMC4554701,10.1102/1470-7330.2002.0004,,PMC004xxxxxx/PMC4554701.xml,,4,,,,,
,PMC4554702,10.1102/1470-7330.2002.0016,,PMC004xxxxxx/PMC4554702.xml,,14,,,,,
,PMC4554703,10.1102/1470-7330.2002.0008,,PMC004xxxxxx/PMC4554703.xml,,7,,,,,
18194888,PMC4554704,10.1102/1470-7330/00/010052+12,,PMC004xxxxxx/PMC4554704.xml,,10010052,,,,,
18194890,PMC4554705,10.1102/1470-7330/00/010077+09,,PMC004xxxxxx/PMC4554705.xml,,10010077,,,,,
,PMC4554706,10.1102/1470-7330.2002.0003,,PMC004xxxxxx/PMC4554706.xml,,12,,,,,
18194886,PMC4554707,10.1102/1470-7330/00/010035+09,,PMC004xxxxxx/PMC4554707.xml,,10010035,,,,,
,PMC4554708,10.1102/1470-7330.2002.0009,,PMC004xxxxxx/PMC4554708.xml,,1,,,,,
,PMC4554709,10.1102/1470-7330.2002.0005,,PMC004xxxxxx/PMC4554709.xml,,13,,,,,
,PMC4554710,10.1102/1470-7330.2002.0001,,PMC004xxxxxx/PMC4554710.xml,,2,,,,,
,PMC4554712,10.1102/1470-7330.2002.0011,,PMC004xxxxxx/PMC4554712.xml,,9,,,,,
25600178,PMC4554745,10.1007/s00787-014-0666-0,,PMC004xxxxxx/PMC4554745.xml,,666,,,,,
26194229,PMC4554843,10.5713/ajas.14.0715,,PMC004xxxxxx/PMC4554843.xml,,ajas-28-10-1371,,,,,
26323394,PMC4554844,10.5713/ajas.14.0886,,PMC004xxxxxx/PMC4554844.xml,,ajas-28-10-1380,,,,,
26323395,PMC4554845,10.5713/ajas.15.0097,,PMC004xxxxxx/PMC4554845.xml,,ajas-28-10-1388,,,,,
26323396,PMC4554846,10.5713/ajas.14.0860,,PMC004xxxxxx/PMC4554846.xml,,ajas-28-10-1394,,,,,
26323397,PMC4554847,10.5713/ajas.14.0620,,PMC004xxxxxx/PMC4554847.xml,,ajas-28-10-1407,,,,,
26323398,PMC4554848,10.5713/ajas.15.0025,,PMC004xxxxxx/PMC4554848.xml,,ajas-28-10-1419,,,,,
26323399,PMC4554849,10.5713/ajas.15.0074,,PMC004xxxxxx/PMC4554849.xml,,ajas-28-10-1427,,,,,
26194220,PMC4554850,10.5713/ajas.15.0091,,PMC004xxxxxx/PMC4554850.xml,,ajas-28-10-1433,,,,,
26323400,PMC4554851,10.5713/ajas.13.0834,,PMC004xxxxxx/PMC4554851.xml,,ajas-28-10-1442,,,,,
26323401,PMC4554852,10.5713/ajas.15.0016,,PMC004xxxxxx/PMC4554852.xml,,ajas-28-10-1449,,,,,
26323402,PMC4554853,10.5713/ajas.15.0085,,PMC004xxxxxx/PMC4554853.xml,,ajas-28-10-1454,,,,,
26194221,PMC4554854,10.5713/ajas.14.0604,,PMC004xxxxxx/PMC4554854.xml,,ajas-28-10-1465,,,,,
26323403,PMC4554855,10.5713/ajas.15.0245,,PMC004xxxxxx/PMC4554855.xml,,ajas-28-10-1471,,,,,
26323404,PMC4554856,10.5713/ajas.15.0059,,PMC004xxxxxx/PMC4554856.xml,,ajas-28-10-1479,,,,,
26323405,PMC4554857,10.5713/ajas.15.0019,,PMC004xxxxxx/PMC4554857.xml,,ajas-28-10-1488,,,,,
26323406,PMC4554858,10.5713/ajas.15.0143,,PMC004xxxxxx/PMC4554858.xml,,ajas-28-10-1496,,,,,
26323407,PMC4554859,10.5713/ajas.14.0819,,PMC004xxxxxx/PMC4554859.xml,,ajas-28-10-1512,,,,,
26323514,PMC4554860,10.5713/ajas.15.0026,,PMC004xxxxxx/PMC4554860.xml,,ajas-28-9-1217,,,,,
26194217,PMC4554861,10.5713/ajas.15.0173,,PMC004xxxxxx/PMC4554861.xml,,ajas-28-9-1226,,,,,
26323515,PMC4554862,10.5713/ajas.15.0172,,PMC004xxxxxx/PMC4554862.xml,,ajas-28-9-1235,,,,,
26323516,PMC4554863,10.5713/ajas.14.0962,,PMC004xxxxxx/PMC4554863.xml,,ajas-28-9-1244,,,,,
26194218,PMC4554864,10.5713/ajas.15.0010,,PMC004xxxxxx/PMC4554864.xml,,ajas-28-9-1252,,,,,
26194223,PMC4554865,10.5713/ajas.15.0034,,PMC004xxxxxx/PMC4554865.xml,,ajas-28-9-1259,,,,,
26194224,PMC4554866,10.5713/ajas.14.0934,,PMC004xxxxxx/PMC4554866.xml,,ajas-28-9-1266,,,,,
26323517,PMC4554867,10.5713/ajas.15.0106,,PMC004xxxxxx/PMC4554867.xml,,ajas-28-9-1274,,,,,
26323518,PMC4554868,10.5713/ajas.15.0122,,PMC004xxxxxx/PMC4554868.xml,,ajas-28-9-1281,,,,,
26194225,PMC4554869,10.5713/ajas.15.0061,,PMC004xxxxxx/PMC4554869.xml,,ajas-28-9-1288,,,,,
26323519,PMC4554870,10.5713/ajas.15.0235,,PMC004xxxxxx/PMC4554870.xml,,ajas-28-9-1296,,,,,
26194228,PMC4554871,10.5713/ajas.14.0535,,PMC004xxxxxx/PMC4554871.xml,,ajas-28-9-1303,,,,,
26194216,PMC4554872,10.5713/ajas.15.0021,,PMC004xxxxxx/PMC4554872.xml,,ajas-28-9-1309,,,,,
26194227,PMC4554873,10.5713/ajas.14.0915,,PMC004xxxxxx/PMC4554873.xml,,ajas-28-9-1317,,,,,
26194226,PMC4554874,10.5713/ajas.14.0914,,PMC004xxxxxx/PMC4554874.xml,,ajas-28-9-1327,,,,,
26194230,PMC4554875,10.5713/ajas.14.0339,,PMC004xxxxxx/PMC4554875.xml,,ajas-28-9-1335,,,,,
26323520,PMC4554876,10.5713/ajas.14.0802,,PMC004xxxxxx/PMC4554876.xml,,ajas-28-9-1345,,,,,
26194222,PMC4554877,10.5713/ajas.14.0734,,PMC004xxxxxx/PMC4554877.xml,,ajas-28-9-1354,,,,,
26194219,PMC4554878,10.5713/ajas.15.0078,,PMC004xxxxxx/PMC4554878.xml,,ajas-28-9-1362,,,,,
26071895,PMC4554927,10.1016/j.tcb.2015.05.004,,PMC004xxxxxx/PMC4554927.xml,S0962-8924(15)00094-X,,,,,,
26339491,PMC4554964,10.1136/bmjresp-2014-000078corr1,,PMC004xxxxxx/PMC4554964.xml,,bmjresp-2014-000078corr1,,,,,
26330847,PMC4555052,,,PMC004xxxxxx/PMC4555052.xml,,ijrm-13-337,,,,,
26190637,PMC4555185,10.1016/j.jviromet.2015.07.002,,PMC004xxxxxx/PMC4555185.xml,,S0166-0934(15)00235-9,,,,,
25139426,PMC4555196,10.1007/s11130-014-0437-6,,PMC004xxxxxx/PMC4555196.xml,,437,,,,,
25864085,PMC4555209,10.1007/s00239-015-9677-9,,PMC004xxxxxx/PMC4555209.xml,,9677,,,,,
26346887,PMC4555346,10.1007/s10853-014-8685-2,,PMC004xxxxxx/PMC4555346.xml,,8685,,,,,
26323302,PMC4555923,10.1107/S2053230X15007359,,PMC004xxxxxx/PMC4555923.xml,,S2053230X15007359,ACSFEN,,,,
26323304,PMC4555925,10.1107/S2053230X15013576,,PMC004xxxxxx/PMC4555925.xml,,S2053230X15013576,ACSFEN,,,,
26379452,PMC4555980,10.4137/CMWH.S21320,,PMC004xxxxxx/PMC4555980.xml,,cmwh-8-2015-007,,,,,
26417228,PMC4556016,,,PMC004xxxxxx/PMC4556016.xml,,Doc215,,,,,
26201351,PMC4556045,10.1021/acs.analchem.5b01590,,PMC004xxxxxx/PMC4556045.xml,,,,,,,
26151082,PMC4556046,10.1021/acs.inorgchem.5b00748,,PMC004xxxxxx/PMC4556046.xml,,,,,,,
26192915,PMC4556068,10.1038/ng.3357,EMS63969,PMC004xxxxxx/PMC4556068.xml,,,,,,,
25730671,PMC4556110,10.1038/nn.3967,NIHMS661946,PMC004xxxxxx/PMC4556110.xml,,,,,,,
26314870,PMC4556163,10.12659/MSM.894926,,PMC004xxxxxx/PMC4556163.xml,,894926,,,,,
26313311,PMC4556164,10.12659/MSM.894044,,PMC004xxxxxx/PMC4556164.xml,,894044,,,,,
26311066,PMC4556165,10.12659/MSM.895084,,PMC004xxxxxx/PMC4556165.xml,,895084,,,,,
26323070,PMC4556166,10.1038/ki.2015.153,NIHMS685324,PMC004xxxxxx/PMC4556166.xml,,,,,,,
26379444,PMC4556212,10.4137/JEN.S27244,,PMC004xxxxxx/PMC4556212.xml,,jen-9-2015-073,,,,,
26119090,PMC4556420,10.1016/j.gene.2015.06.063,,PMC004xxxxxx/PMC4556420.xml,,S0378-1119(15)00773-8,,,,,
26075589,PMC4556478,10.1111/bph.13224,,PMC004xxxxxx/PMC4556478.xml,,,,,,,
25339380,PMC4556524,10.1038/jid.2014.401,NIHMS626987,PMC004xxxxxx/PMC4556524.xml,,,,,,,
26111976,PMC4556533,10.1038/modpathol.2015.68,NIHMS684828,PMC004xxxxxx/PMC4556533.xml,,,,,,,
25830762,PMC4556547,10.1038/ki.2015.104,NIHMS669026,PMC004xxxxxx/PMC4556547.xml,,,,,,,
25853335,PMC4556550,10.1038/ki.2015.105,NIHMS669353,PMC004xxxxxx/PMC4556550.xml,,,,,,,
26061545,PMC4556561,10.1038/ki.2015.166,NIHMS691039,PMC004xxxxxx/PMC4556561.xml,,,,,,,
25760325,PMC4556568,10.1038/ki.2015.51,VAPA659230,PMC004xxxxxx/PMC4556568.xml,,,,,,,
25945406,PMC4556588,10.1038/ki.2015.142,NIHMS681441,PMC004xxxxxx/PMC4556588.xml,,,,,,,
25945405,PMC4556608,10.1038/ki.2015.120,NIHMS677262,PMC004xxxxxx/PMC4556608.xml,,,,,,,
25959571,PMC4557374,10.1111/cei.12652,,PMC004xxxxxx/PMC4557374.xml,,,,,,,
26319982,PMC4557392,10.12659/MSM.894887,,PMC004xxxxxx/PMC4557392.xml,,894887,,,,,
26318123,PMC4557393,10.12659/MSM.894098,,PMC004xxxxxx/PMC4557393.xml,,894098,,,,,
26405464,PMC4557414,10.12659/PJR.894863,,PMC004xxxxxx/PMC4557414.xml,,894863,,,,,
26319655,PMC4557418,10.12659/AJCR.894468,,PMC004xxxxxx/PMC4557418.xml,,894468,,,,,
26237428,PMC4557485,10.1038/ng.3373,EMS64159,PMC004xxxxxx/PMC4557485.xml,,,,,,,
26323072,PMC4557620,10.1038/ki.2015.171,NIHMS691984,PMC004xxxxxx/PMC4557620.xml,,,,,,,
25187405,PMC4557674,10.1111/imm.12378,,PMC004xxxxxx/PMC4557674.xml,,,,,,,
26201012,PMC4557776,10.1021/jacs.5b06068,,PMC004xxxxxx/PMC4557776.xml,,,,,,,
24657170,PMC4557781,10.1016/j.diagmicrobio.2014.02.009,,PMC004xxxxxx/PMC4557781.xml,,S0732-8893(14)00072-8,,,,,
26366436,PMC4558087,10.1055/s-0034-1393091,,PMC004xxxxxx/PMC4558087.xml,,,,,,,
26030046,PMC4558298,10.1038/bmt.2015.127,NIHMS680126,PMC004xxxxxx/PMC4558298.xml,,,,,,,
26201095,PMC4558314,10.1042/CS20150117,,PMC004xxxxxx/PMC4558314.xml,,CS20150117,,,,,
25801911,PMC4558318,10.1038/leu.2015.86,NIHMS674187,PMC004xxxxxx/PMC4558318.xml,,,,,,,
25728676,PMC4558399,10.1038/onc.2015.22,NIHMS653558,PMC004xxxxxx/PMC4558399.xml,,,,,,,
26221912,PMC4558612,10.1021/acs.analchem.5b01450,,PMC004xxxxxx/PMC4558612.xml,,,,,,,
26251524,PMC4558869,10.1093/gbe/evv153,,PMC004xxxxxx/PMC4558869.xml,,evv153,,,,,
26380553,PMC4558888,10.4137/CGM.S21217,,PMC004xxxxxx/PMC4558888.xml,,cgm-suppl.1-2015-001,,,,,
26380554,PMC4558889,10.4137/CGM.S21219,,PMC004xxxxxx/PMC4558889.xml,,cgm-suppl.1-2015-017,,,,,
26380555,PMC4558890,10.4137/CGM.S21221,,PMC004xxxxxx/PMC4558890.xml,,cgm-suppl.1-2015-029,,,,,
26380556,PMC4558891,10.4137/CGM.S21218,,PMC004xxxxxx/PMC4558891.xml,,cgm-suppl.1-2015-037,,,,,
26345290,PMC4558939,10.1038/nphoton.2015.150,EMS64184,PMC004xxxxxx/PMC4558939.xml,,,,,,,
26057523,PMC4558993,10.1021/jacs.5b01241,,PMC004xxxxxx/PMC4558993.xml,,,,,,,
26256576,PMC4558994,10.1021/jacs.5b07061,,PMC004xxxxxx/PMC4558994.xml,,,,,,,
26279053,PMC4559007,10.12659/MSMBR.895004,,PMC004xxxxxx/PMC4559007.xml,,895004,,,,,
26318187,PMC4559008,10.12659/MSM.894307,,PMC004xxxxxx/PMC4559008.xml,,894307,,,,,
26322720,PMC4559009,10.12659/AJCR.893830,,PMC004xxxxxx/PMC4559009.xml,,893830,,,,,
,PMC4559011,10.1002/brb3.266,,PMC004xxxxxx/PMC4559011.xml,,,,,,,
,PMC4559024,10.1002/cam4.396,,PMC004xxxxxx/PMC4559024.xml,,,,,,,
,PMC4559043,10.1002/ece3.1231,,PMC004xxxxxx/PMC4559043.xml,,,,,,,
26366253,PMC4559091,10.1007/s13566-015-0184-9,,PMC004xxxxxx/PMC4559091.xml,,184,,,,,
26380558,PMC4559183,10.4137/JEN.S29843,,PMC004xxxxxx/PMC4559183.xml,,jen-9-2015-081,,,,,
26380561,PMC4559184,10.4137/CMED.S31292,,PMC004xxxxxx/PMC4559184.xml,,cmed-8-2015-063,,,,,
26380546,PMC4559185,10.4137/EBO.S29779,,PMC004xxxxxx/PMC4559185.xml,,ebo-11-2015-189,,,,,
26380562,PMC4559186,10.4137/CMO.S26537,,PMC004xxxxxx/PMC4559186.xml,,cmo-9-2015-075,,,,,
26380549,PMC4559197,10.4137/CIN.S19965,,PMC004xxxxxx/PMC4559197.xml,,cin-suppl.4-2015-053,,,,,
26380548,PMC4559198,10.4137/CIN.S32525,,PMC004xxxxxx/PMC4559198.xml,,cin-suppl.2-2015-247,,,,,
26380552,PMC4559199,10.4137/BCBCR.S25460,,PMC004xxxxxx/PMC4559199.xml,,bcbcr-suppl.1-2015-023,,,,,
26380550,PMC4559200,10.4137/BBI.S30172,,PMC004xxxxxx/PMC4559200.xml,,bbi-suppl.3-2015-001,,,,,
26380559,PMC4559307,10.4137/CMC.S15710,,PMC004xxxxxx/PMC4559307.xml,,cmc-suppl.1-2014-099,,,,,
27638509,PMC4559575,10.1007/s11701-007-0018-x,,PMC004xxxxxx/PMC4559575.xml,,18,,,,,
26278410,PMC4559840,10.1021/acsami.5b06250,,PMC004xxxxxx/PMC4559840.xml,,,,,,,
26270412,PMC4559841,10.1021/acsami.5b05459,,PMC004xxxxxx/PMC4559841.xml,,,,,,,
26324328,PMC4560156,10.12659/AJCR.894014,,PMC004xxxxxx/PMC4560156.xml,,894014,,,,,
26345300,PMC4560242,10.3233/JND-150077,,PMC004xxxxxx/PMC4560242.xml,,JND150077,,,,,
25681525,PMC4560249,10.1016/j.jviromet.2015.01.002,,PMC004xxxxxx/PMC4560249.xml,,S0166-0934(15)00017-8,,,,,
26380551,PMC4560455,10.4137/BCBCR.S30771,,PMC004xxxxxx/PMC4560455.xml,,bcbcr-9-2015-067,,,,,
26380557,PMC4560456,10.4137/JCD.S30596,,PMC004xxxxxx/PMC4560456.xml,,jcd-8-2015-009,,,,,
26380560,PMC4560457,10.4137/CCRep.S23665,,PMC004xxxxxx/PMC4560457.xml,,ccrep-8-2015-083,,,,,
26380547,PMC4560483,10.4137/CIN.S21630,,PMC004xxxxxx/PMC4560483.xml,,cin-suppl.4-2014-105,,,,,
25639777,PMC4560575,10.1113/jphysiol.2014.282517,,PMC004xxxxxx/PMC4560575.xml,,,,,,,
25929230,PMC4560588,10.1113/JP270484,,PMC004xxxxxx/PMC4560588.xml,,,,,,,
26280532,PMC4560612,10.1038/nsmb.3072,NIHMS710500,PMC004xxxxxx/PMC4560612.xml,,,,,,,
25871828,PMC4560616,10.1038/gt.2015.36,NIHMS677272,PMC004xxxxxx/PMC4560616.xml,,,,,,,
26308895,PMC4560617,10.1038/nature14885,NIHMS703713,PMC004xxxxxx/PMC4560617.xml,,,,,,,
26096931,PMC4560637,10.1038/onc.2015.224,NIHMS692631,PMC004xxxxxx/PMC4560637.xml,,,,,,,
26237511,PMC4560639,10.1038/nsmb.3064,NIHMS706046,PMC004xxxxxx/PMC4560639.xml,,,,,,,
26301997,PMC4560640,10.1038/nsmb.3075,NIHMS711883,PMC004xxxxxx/PMC4560640.xml,,,,,,,
26226012,PMC4560643,10.1038/gene.2015.26,NIHMS701896,PMC004xxxxxx/PMC4560643.xml,,,,,,,
26063721,PMC4560905,10.1093/cid/civ456,,PMC004xxxxxx/PMC4560905.xml,,civ456,,,,,
26280122,PMC4560977,10.1038/nm.3924,NIHMS708325,PMC004xxxxxx/PMC4560977.xml,,,,,,,
26236990,PMC4560998,10.1038/nm.3911,NIHMS703716,PMC004xxxxxx/PMC4560998.xml,,,,,,,
25741864,PMC4561024,10.1038/gim.2015.6,NIHMS654429,PMC004xxxxxx/PMC4561024.xml,,,,,,,
26192750,PMC4561025,10.1016/j.antiviral.2015.07.005,,PMC004xxxxxx/PMC4561025.xml,S0166-3542(15)00168-0,,,,,,
25741863,PMC4561039,10.1038/gim.2015.9,NIHMS657610,PMC004xxxxxx/PMC4561039.xml,,,,,,,
25971657,PMC4561238,10.2183/pjab.91.193,,PMC004xxxxxx/PMC4561238.xml,,pjab-91-193,,,,,
25971656,PMC4561239,10.2183/pjab.91.175,,PMC004xxxxxx/PMC4561239.xml,,pjab-91-175,,,,,
26336897,PMC4561370,10.1302/2046-3758.49.2000417,,PMC004xxxxxx/PMC4561370.xml,,2000417,,,,,
26311163,PMC4561372,10.1302/2046-3758.48.2000524,,PMC004xxxxxx/PMC4561372.xml,,2000524,,,,,
26366128,PMC4561386,10.1021/acs.cgd.5b01002,,PMC004xxxxxx/PMC4561386.xml,,,,,,,
26366127,PMC4561387,10.1021/acs.cgd.5b00833,,PMC004xxxxxx/PMC4561387.xml,,,,,,,
26308900,PMC4561512,10.1038/nature14854,EMS63964,PMC004xxxxxx/PMC4561512.xml,,,,,,,
26214738,PMC4561519,10.1038/nature14601,EMS63679,PMC004xxxxxx/PMC4561519.xml,,,,,,,
25874675,PMC4561520,10.1038/nature14302,EMS62175,PMC004xxxxxx/PMC4561520.xml,,,,,,,
,PMC4561565,10.1111/eva.12211,,PMC004xxxxxx/PMC4561565.xml,,,,,,,
25799458,PMC4561626,10.1097/ICL.0000000000000122,,PMC004xxxxxx/PMC4561626.xml,,ECL-14-985,,00009,,,
26374176,PMC4561828,10.3945/an.114.007930,,PMC004xxxxxx/PMC4561828.xml,,007930,,,,,
26374179,PMC4561832,10.3945/an.115.008508,,PMC004xxxxxx/PMC4561832.xml,,008508,,,,,
,PMC4562158,10.1002/psp4.12032,,PMC004xxxxxx/PMC4562158.xml,,,,,,,
26330148,PMC4562319,10.1038/ejcn.2015.139,NIHMS710286,PMC004xxxxxx/PMC4562319.xml,,,,,,,
26392874,PMC4562444,10.1136/vropen-2013-000023,,PMC004xxxxxx/PMC4562444.xml,,vetreco-2013-000023,,,,,
26396491,PMC4562555,10.4137/BMI.S27625,,PMC004xxxxxx/PMC4562555.xml,,bmi-10-2015-081,,,,,
,PMC4562556,10.14814/phy2.12101,,PMC004xxxxxx/PMC4562556.xml,,,,,,,
26396550,PMC4562604,10.4137/BIC.S29318,,PMC004xxxxxx/PMC4562604.xml,,bic-suppl.2-2015-001,,,,,
26396545,PMC4562605,10.4137/CGM.S21216,,PMC004xxxxxx/PMC4562605.xml,,cgm-suppl.1-2015-063,,,,,
26396492,PMC4562606,10.4137/BMI.S29511,,PMC004xxxxxx/PMC4562606.xml,,bmi-suppl.4-2015-001,,,,,
26396551,PMC4562607,10.4137/CCRPM.S23286,,PMC004xxxxxx/PMC4562607.xml,,ccrpm-suppl.1-2015-029,,,,,
26396549,PMC4562608,10.4137/BIC.S25248,,PMC004xxxxxx/PMC4562608.xml,,bic-suppl.1-2015-009,,,,,
26327527,PMC4562610,10.12659/MSM.894842,,PMC004xxxxxx/PMC4562610.xml,,894842,,,,,
26405465,PMC4562611,10.12659/PJR.894702,,PMC004xxxxxx/PMC4562611.xml,,894702,,,,,
