pmid,pmc,doi,File,publisher-id,manuscript,pii,art-access-id,coden,publisher-manuscript,medline,other,pmc-scan
30409780,PMC6385750,10.2337/db18-0650,PMC006xxxxxx/PMC6385750.xml,0650,,,,,,,,
30523026,PMC6385751,10.2337/db18-0416,PMC006xxxxxx/PMC6385751.xml,0416,,,,,,,,
30635275,PMC6385752,10.2337/db19-er03b,PMC006xxxxxx/PMC6385752.xml,er03b,,,,,,,,
30787070,PMC6385753,10.2337/dbi18-0036,PMC006xxxxxx/PMC6385753.xml,0036,,,,,,,,
30635274,PMC6385754,10.2337/db19-er03a,PMC006xxxxxx/PMC6385754.xml,er03a,,,,,,,,
30523024,PMC6385755,10.2337/db18-0498,PMC006xxxxxx/PMC6385755.xml,0498,,,,,,,,
30626609,PMC6385756,10.2337/db18-1064,PMC006xxxxxx/PMC6385756.xml,1064,,,,,,,,
30305367,PMC6385757,10.2337/db18-0293,PMC006xxxxxx/PMC6385757.xml,0293,,,,,,,,
30626608,PMC6385758,10.2337/db18-0418,PMC006xxxxxx/PMC6385758.xml,0418,,,,,,,,
30787068,PMC6385759,10.2337/dbi18-0053,PMC006xxxxxx/PMC6385759.xml,0053,,,,,,,,
30643295,PMC6385895,10.1038/s41593-018-0305-z,PMC006xxxxxx/PMC6385895.xml,,NIHMS1514493,,,,,,,
21258342,PMC6386452,10.1038/ng.759,PMC006xxxxxx/PMC6386452.xml,,NIHMS261544,,,,,,,
30127528,PMC6386470,10.1038/s41588-018-0191-z,PMC006xxxxxx/PMC6386470.xml,,HHMIMS970890,,,,,,,
29967343,PMC6386554,10.1038/s41374-018-0089-5,PMC006xxxxxx/PMC6386554.xml,,NIHMS966848,,,,,,,
30559371,PMC6386604,10.1038/s41557-018-0175-8,PMC006xxxxxx/PMC6386604.xml,,NIHMS1510064,,,,,,,
29913297,PMC6386771,10.1016/j.micinf.2018.06.001,PMC006xxxxxx/PMC6386771.xml,S1286-4579(18)30125-4,,,,,,,,
30559406,PMC6387620,10.1038/s41564-018-0313-5,PMC006xxxxxx/PMC6387620.xml,,EMS80358,,,,,,,
30664772,PMC6387637,10.1038/s41593-018-0321-z,PMC006xxxxxx/PMC6387637.xml,,NIHMS1515979,,,,,,,
30692690,PMC6387638,10.1038/s41593-018-0317-8,PMC006xxxxxx/PMC6387638.xml,,NIHMS1515986,,,,,,,
30692687,PMC6387639,10.1038/s41593-018-0318-7,PMC006xxxxxx/PMC6387639.xml,,NIHMS1515987,,,,,,,
30718902,PMC6387640,10.1038/s41593-018-0330-y,PMC006xxxxxx/PMC6387640.xml,,NIHMS1516898,,,,,,,
30692688,PMC6387655,10.1038/s41593-018-0322-y,PMC006xxxxxx/PMC6387655.xml,,NIHMS1515989,,,,,,,
30144084,PMC6387855,10.1111/all.13593,PMC006xxxxxx/PMC6387855.xml,ALL13593,,,,,,,,
,PMC6388051,10.1002/ame2.12025,PMC006xxxxxx/PMC6388051.xml,AME212025,,,,,,,,
30828131,PMC6388762,10.1021/acs.chemmater.8b04380,PMC006xxxxxx/PMC6388762.xml,,,,,,,,,
29300382,PMC6388766,10.1038/gim.2017.229,PMC006xxxxxx/PMC6388766.xml,,NIHMS1517294,,,,,,,
30624047,PMC6389101,10.1021/acs.analchem.8b04412,PMC006xxxxxx/PMC6389101.xml,,,,,,,,,
,PMC6389343,10.1002/psp4.12327,PMC006xxxxxx/PMC6389343.xml,PSP412327,,,,,,,,
30741480,PMC6389383,10.1002/oby.22392,PMC006xxxxxx/PMC6389383.xml,,NIHMS1515434,,,,,,,
30672124,PMC6389422,10.1002/oby.22387,PMC006xxxxxx/PMC6389422.xml,,NIHMS1515291,,,,,,,
,PMC6389492,10.1002/ccr3.2067,PMC006xxxxxx/PMC6389492.xml,CCR32067,,,,,,,,
,PMC6389547,10.1002/ccr3.1680,PMC006xxxxxx/PMC6389547.xml,CCR31680,,,,,,,,
30790540,PMC6389590,10.1016/j.neuron.2019.01.060,PMC006xxxxxx/PMC6389590.xml,S0896-6273(19)30109-6,,,,,,,,
,PMC6389750,10.1002/acn3.604,PMC006xxxxxx/PMC6389750.xml,ACN3604,,,,,,,,
,PMC6389855,10.1111/1751-7915.13384,PMC006xxxxxx/PMC6389855.xml,MBT213384,,,,,,,,
30834020,PMC6390133,10.3889/oamjms.2019.036,PMC006xxxxxx/PMC6390133.xml,OAMJMS-7-461,,,,,,,,
30834025,PMC6390134,10.3889/oamjms.2019.072,PMC006xxxxxx/PMC6390134.xml,OAMJMS-7-500,,,,,,,,
30834022,PMC6390135,10.3889/oamjms.2019.047,PMC006xxxxxx/PMC6390135.xml,OAMJMS-7-478,,,,,,,,
30833997,PMC6390136,10.3889/oamjms.2019.144,PMC006xxxxxx/PMC6390136.xml,OAMJMS-7-336,,,,,,,,
30834001,PMC6390137,10.3889/oamjms.2019.030,PMC006xxxxxx/PMC6390137.xml,OAMJMS-7-358,,,,,,,,
30834021,PMC6390138,10.3889/oamjms.2019.080,PMC006xxxxxx/PMC6390138.xml,OAMJMS-7-467,,,,,,,,
30833995,PMC6390139,10.3889/oamjms.2019.077,PMC006xxxxxx/PMC6390139.xml,OAMJMS-7-322,,,,,,,,
30833996,PMC6390140,10.3889/oamjms.2019.084,PMC006xxxxxx/PMC6390140.xml,OAMJMS-7-329,,,,,,,,
30834024,PMC6390141,10.3889/oamjms.2019.086,PMC006xxxxxx/PMC6390141.xml,OAMJMS-7-495,,,,,,,,
30834009,PMC6390142,10.3889/oamjms.2019.114,PMC006xxxxxx/PMC6390142.xml,OAMJMS-7-396,,,,,,,,
30833993,PMC6390143,10.3889/oamjms.2019.050,PMC006xxxxxx/PMC6390143.xml,OAMJMS-7-311,,,,,,,,
30833998,PMC6390144,10.3889/oamjms.2019.040,PMC006xxxxxx/PMC6390144.xml,OAMJMS-7-341,,,,,,,,
30834013,PMC6390145,10.3889/oamjms.2019.089,PMC006xxxxxx/PMC6390145.xml,OAMJMS-7-412,,,,,,,,
30833994,PMC6390146,10.3889/oamjms.2019.083,PMC006xxxxxx/PMC6390146.xml,OAMJMS-7-318,,,,,,,,
30834012,PMC6390147,10.3889/oamjms.2019.074,PMC006xxxxxx/PMC6390147.xml,OAMJMS-7-407,,,,,,,,
30833992,PMC6390148,10.3889/oamjms.2019.049,PMC006xxxxxx/PMC6390148.xml,OAMJMS-7-305,,,,,,,,
30834026,PMC6390149,10.3889/oamjms.2019.147,PMC006xxxxxx/PMC6390149.xml,OAMJMS-7-504,,,,,,,,
30834010,PMC6390150,10.3889/oamjms.2019.148,PMC006xxxxxx/PMC6390150.xml,OAMJMS-7-400,,,,,,,,
30834003,PMC6390151,10.3889/oamjms.2019.121,PMC006xxxxxx/PMC6390151.xml,OAMJMS-7-369,,,,,,,,
30834015,PMC6390152,10.3889/oamjms.2019.149,PMC006xxxxxx/PMC6390152.xml,OAMJMS-7-428,,,,,,,,
30834004,PMC6390153,10.3889/oamjms.2019.101,PMC006xxxxxx/PMC6390153.xml,OAMJMS-7-373,,,,,,,,
30834011,PMC6390154,10.3889/oamjms.2019.120,PMC006xxxxxx/PMC6390154.xml,OAMJMS-7-403,,,,,,,,
30833999,PMC6390155,10.3889/oamjms.2019.085,PMC006xxxxxx/PMC6390155.xml,OAMJMS-7-347,,,,,,,,
30834023,PMC6390156,10.3889/oamjms.2019.119,PMC006xxxxxx/PMC6390156.xml,OAMJMS-7-482,,,,,,,,
30834018,PMC6390157,10.3889/oamjms.2019.103,PMC006xxxxxx/PMC6390157.xml,OAMJMS-7-446,,,,,,,,
30834014,PMC6390158,10.3889/oamjms.2019.076,PMC006xxxxxx/PMC6390158.xml,OAMJMS-7-421,,,,,,,,
30834007,PMC6390159,10.3889/oamjms.2019.126,PMC006xxxxxx/PMC6390159.xml,OAMJMS-7-388,,,,,,,,
30834008,PMC6390160,10.3889/oamjms.2019.034,PMC006xxxxxx/PMC6390160.xml,OAMJMS-7-392,,,,,,,,
30834016,PMC6390161,10.3889/oamjms.2019.118,PMC006xxxxxx/PMC6390161.xml,OAMJMS-7-435,,,,,,,,
30834005,PMC6390162,10.3889/oamjms.2019.087,PMC006xxxxxx/PMC6390162.xml,OAMJMS-7-378,,,,,,,,
30834019,PMC6390163,10.3889/oamjms.2019.073,PMC006xxxxxx/PMC6390163.xml,OAMJMS-7-458,,,,,,,,
30834017,PMC6390164,10.3889/oamjms.2019.075,PMC006xxxxxx/PMC6390164.xml,OAMJMS-7-440,,,,,,,,
30834006,PMC6390165,10.3889/oamjms.2019.122,PMC006xxxxxx/PMC6390165.xml,OAMJMS-7-384,,,,,,,,
30834002,PMC6390166,10.3889/oamjms.2019.125,PMC006xxxxxx/PMC6390166.xml,OAMJMS-7-363,,,,,,,,
30834000,PMC6390167,10.3889/oamjms.2019.145,PMC006xxxxxx/PMC6390167.xml,OAMJMS-7-352,,,,,,,,
30828475,PMC6390396,10.1017/cts.2018.336,PMC006xxxxxx/PMC6390396.xml,00336,,S2059866118003369,,,,,,
30828473,PMC6390404,10.1017/cts.2018.329,PMC006xxxxxx/PMC6390404.xml,00329,,S2059866118003291,,,,,,
30828472,PMC6390465,10.1017/cts.2018.328,PMC006xxxxxx/PMC6390465.xml,00328,,S205986611800328X,,,,,,
30828352,PMC6390639,10.7573/dic.212554,PMC006xxxxxx/PMC6390639.xml,dic-8-212554,,,,,,,,
30828588,PMC6390698,10.1021/acsphotonics.8b00847,PMC006xxxxxx/PMC6390698.xml,,,,,,,,,
30828589,PMC6390704,10.1021/acsphotonics.8b00425,PMC006xxxxxx/PMC6390704.xml,,,,,,,,,
30872863,PMC6390883,10.1007/s10853-007-1617-7,PMC006xxxxxx/PMC6390883.xml,1617,,,,,,,,
30872862,PMC6390885,10.1007/s10853-006-1257-3,PMC006xxxxxx/PMC6390885.xml,1257,,,,,,,,
30872861,PMC6390892,10.1007/s10853-006-1374-z,PMC006xxxxxx/PMC6390892.xml,1374,,,,,,,,
28472641,PMC6390931,10.1016/j.imlet.2017.04.015,PMC006xxxxxx/PMC6390931.xml,,EMS81962,,,,,,,
30728499,PMC6390935,10.1038/s41586-019-0904-1,PMC006xxxxxx/PMC6390935.xml,,EMS80980,,,,,,,
30820482,PMC6390942,10.1142/S2424905X18410015,PMC006xxxxxx/PMC6390942.xml,,EMS81572,,,,,,,
30595160,PMC6390944,10.1016/j.bbamcr.2018.08.017,PMC006xxxxxx/PMC6390944.xml,,EMS81720,,,,,,,
30069052,PMC6390964,10.1038/s41586-018-0385-7,PMC006xxxxxx/PMC6390964.xml,,NIHMS975185,,,,,,,
30834090,PMC6390982,,PMC006xxxxxx/PMC6390982.xml,ijotm-7-068,,,,,,,,
30834089,PMC6390983,,PMC006xxxxxx/PMC6390983.xml,ijotm-7-053,,,,,,,,
30676720,PMC6391038,10.1021/acs.jpca.8b12292,PMC006xxxxxx/PMC6391038.xml,,,,,,,,,
30681865,PMC6391039,10.1021/acs.nanolett.8b04862,PMC006xxxxxx/PMC6391039.xml,,,,,,,,,
30525491,PMC6391040,10.1021/acs.est.8b03148,PMC006xxxxxx/PMC6391040.xml,,,,,,,,,
30514085,PMC6391041,10.1021/acs.jctc.8b00654,PMC006xxxxxx/PMC6391041.xml,,,,,,,,,
30459388,PMC6391181,10.1038/s41372-018-0274-9,PMC006xxxxxx/PMC6391181.xml,,NIHMS1510457,,,,,,,
30846920,PMC6391234,10.1016/j.jcm.2018.04.005,PMC006xxxxxx/PMC6391234.xml,S1556-3707(17)30091-3,,,,,,,,
,PMC6391282,10.1002/mbo3.822,PMC006xxxxxx/PMC6391282.xml,MBO3822,,,,,,,,
30376405,PMC6391547,10.1177/1941738118807479,PMC006xxxxxx/PMC6391547.xml,10.1177_1941738118807479,,,,,,,,
30601077,PMC6391548,10.1177/1941738118820517,PMC006xxxxxx/PMC6391548.xml,10.1177_1941738118820517,,,,,,,,
30676874,PMC6391549,10.1177/1941738118824569,PMC006xxxxxx/PMC6391549.xml,10.1177_1941738118824569,,,,,,,,
,PMC6391550,10.1177/1941738119827014,PMC006xxxxxx/PMC6391550.xml,10.1177_1941738119827014,,,,,,,,
30543493,PMC6391551,10.1177/1941738118818060,PMC006xxxxxx/PMC6391551.xml,10.1177_1941738118818060,,,,,,,,
30638438,PMC6391552,10.1177/1941738118819723,PMC006xxxxxx/PMC6391552.xml,10.1177_1941738118819723,,,,,,,,
30550364,PMC6391553,10.1177/1941738118816282,PMC006xxxxxx/PMC6391553.xml,10.1177_1941738118816282,,,,,,,,
30638439,PMC6391554,10.1177/1941738118821929,PMC006xxxxxx/PMC6391554.xml,10.1177_1941738118821929,,,,,,,,
30444677,PMC6391555,10.1177/1941738118811315,PMC006xxxxxx/PMC6391555.xml,10.1177_1941738118811315,,,,,,,,
30789815,PMC6391556,10.1177/1941738119825864,PMC006xxxxxx/PMC6391556.xml,10.1177_1941738119825864,,,,,,,,
30638441,PMC6391557,10.1177/1941738118822739,PMC006xxxxxx/PMC6391557.xml,10.1177_1941738118822739,,,,,,,,
,PMC6391638,10.1002/rcr2.340,PMC006xxxxxx/PMC6391638.xml,RCR2340,,,,,,,,
30863192,PMC6391847,,PMC006xxxxxx/PMC6391847.xml,oajsm-1-001,,,,,,,,
30542158,PMC6391877,10.1038/s41586-018-0804-9,PMC006xxxxxx/PMC6391877.xml,,NIHMS1512054,,,,,,,
30808695,PMC6391921,10.1128/mBio.02810-18,PMC006xxxxxx/PMC6391921.xml,mBio02810-18,,,,,,,,
30510223,PMC6392030,10.1038/s41590-018-0260-6,PMC006xxxxxx/PMC6392030.xml,,NIHMS1509771,,,,,,,
30801984,PMC6392078,10.1002/oby.22373,PMC006xxxxxx/PMC6392078.xml,,NIHMS1511418,,,,,,,
30664207,PMC6392088,10.3892/mmr.2019.9863,PMC006xxxxxx/PMC6392088.xml,mmr-19-03-2307,,,,,,,,
30664218,PMC6392089,10.3892/mmr.2019.9874,PMC006xxxxxx/PMC6392089.xml,mmr-19-03-2377,,,,,,,,
30834326,PMC6392090,10.1128/mSystems.00091-18,PMC006xxxxxx/PMC6392090.xml,mSystems00091-18,,,,,,,,
27480281,PMC6392339,10.1021/jacs.6b05147,PMC006xxxxxx/PMC6392339.xml,,,,,,,,,
,PMC6392350,10.1002/ece3.4309,PMC006xxxxxx/PMC6392350.xml,ECE34309,,,,,,,,
30672127,PMC6392435,10.1002/oby.22389,PMC006xxxxxx/PMC6392435.xml,,NIHMS1515487,,,,,,,
30842705,PMC6392599,10.6001/actamedica.v25i3.3863,PMC006xxxxxx/PMC6392599.xml,,,,,,,,,
30842702,PMC6392600,10.6001/actamedica.v25i3.3860,PMC006xxxxxx/PMC6392600.xml,,,,,,,,,
30842701,PMC6392601,10.6001/actamedica.v25i3.3859,PMC006xxxxxx/PMC6392601.xml,,,,,,,,,
30842707,PMC6392602,10.6001/actamedica.v25i3.3865,PMC006xxxxxx/PMC6392602.xml,,,,,,,,,
30842706,PMC6392603,10.6001/actamedica.v25i3.3864,PMC006xxxxxx/PMC6392603.xml,,,,,,,,,
30842703,PMC6392604,10.6001/actamedica.v25i3.3861,PMC006xxxxxx/PMC6392604.xml,,,,,,,,,
30842704,PMC6392605,10.6001/actamedica.v25i3.3862,PMC006xxxxxx/PMC6392605.xml,,,,,,,,,
,PMC6392824,10.1002/fsn3.979,PMC006xxxxxx/PMC6392824.xml,FSN3979,,,,,,,,
,PMC6393043,10.1002/fsn3.713,PMC006xxxxxx/PMC6393043.xml,FSN3713,,,,,,,,
29384974,PMC6393088,10.1097/MD.0000000000009552,PMC006xxxxxx/PMC6393088.xml,MD-D-16-04821,,,09552,,,,,
30664778,PMC6393164,10.1038/s41592-018-0294-6,PMC006xxxxxx/PMC6393164.xml,,NIHMS1515854,,,,,,,
30237457,PMC6393166,10.1038/s41374-018-0103-y,PMC006xxxxxx/PMC6393166.xml,,NIHMS979337,,,,,,,
,PMC6393653,10.1002/mgg3.432,PMC006xxxxxx/PMC6393653.xml,MGG3432,,,,,,,,
30667221,PMC6393851,10.1021/acs.langmuir.8b03242,PMC006xxxxxx/PMC6393851.xml,,,,,,,,,
30846887,PMC6394116,10.1093/jmammal/gyz023,PMC006xxxxxx/PMC6394116.xml,gyz023,,,,,,,,
30842801,PMC6394209,10.1021/acs.jpcc.8b08934,PMC006xxxxxx/PMC6394209.xml,,,,,,,,,
30377363,PMC6394230,10.1038/s41592-018-0171-3,PMC006xxxxxx/PMC6394230.xml,,HHMIMS1506372,,,,,,,
30819825,PMC6394771,10.1634/theoncologist.2019-IO-S1-edi,PMC006xxxxxx/PMC6394771.xml,ONCO12821,,,,,,,,
30819829,PMC6394772,10.1634/theoncologist.2019-IO-S1-s05,PMC006xxxxxx/PMC6394772.xml,ONCO12760,,,,,,,,
30819828,PMC6394773,10.1634/theoncologist.2019-IO-S1-s02,PMC006xxxxxx/PMC6394773.xml,ONCO12759,,,,,,,,
30819830,PMC6394774,10.1634/theoncologist.2019-IO-S1-s04,PMC006xxxxxx/PMC6394774.xml,ONCO12761,,,,,,,,
30819826,PMC6394775,10.1634/theoncologist.2019-IO-S1-s01,PMC006xxxxxx/PMC6394775.xml,ONCO12774,,,,,,,,
30819827,PMC6394776,10.1634/theoncologist.2019-IO-S1-s03,PMC006xxxxxx/PMC6394776.xml,ONCO12758,,,,,,,,
30518833,PMC6394824,10.1038/s41477-018-0318-3,PMC006xxxxxx/PMC6394824.xml,,EMS80377,,,,,,,
30828700,PMC6394871,,PMC006xxxxxx/PMC6394871.xml,,NIHMS986011,,,,,,,
,PMC6395306,10.14814/phy2.13760,PMC006xxxxxx/PMC6395306.xml,PHY213760,,,,,,,,
30315273,PMC6395490,10.1038/s41379-018-0158-8,PMC006xxxxxx/PMC6395490.xml,,NIHMS1505593,,,,,,,
30291344,PMC6395512,10.1038/s41379-018-0148-x,PMC006xxxxxx/PMC6395512.xml,,NIHMS1505441,,,,,,,
30166639,PMC6395516,10.1038/s41430-018-0297-5,PMC006xxxxxx/PMC6395516.xml,,NIHMS1503646,,,,,,,
30737497,PMC6395520,10.1038/s41592-019-0323-0,PMC006xxxxxx/PMC6395520.xml,,NIHMS1516811,,,,,,,
30158690,PMC6395558,10.1038/s41436-018-0085-6,PMC006xxxxxx/PMC6395558.xml,,NIHMS973104,,,,,,,
30158567,PMC6395568,10.1038/s41366-018-0197-8,PMC006xxxxxx/PMC6395568.xml,,NIHMS1502304,,,,,,,
30643094,PMC6395780,10.2183/pjab.95.003,PMC006xxxxxx/PMC6395780.xml,pjab-95-029,,,,,,,,
30643095,PMC6395781,10.2183/pjab.95.004,PMC006xxxxxx/PMC6395781.xml,pjab-95-039,,,,,,,,
30643093,PMC6395782,10.2183/pjab.95.002,PMC006xxxxxx/PMC6395782.xml,pjab-95-017,,,,,,,,
30643092,PMC6395783,10.2183/pjab.95.001,PMC006xxxxxx/PMC6395783.xml,pjab-95-001,,,,,,,,
30834377,PMC6395862,10.1128/MRA.00036-19,PMC006xxxxxx/PMC6395862.xml,MRA00036-19,,,,,,,,
30834383,PMC6395868,10.1128/MRA.00126-19,PMC006xxxxxx/PMC6395868.xml,MRA00126-19,,,,,,,,
30834391,PMC6395876,10.1128/MRA.01663-18,PMC006xxxxxx/PMC6395876.xml,MRA01663-18,,,,,,,,
30842985,PMC6396120,10.1021/acsomega.8b02887,PMC006xxxxxx/PMC6396120.xml,,,,,,,,,
30842983,PMC6396121,10.1021/acsomega.8b03308,PMC006xxxxxx/PMC6396121.xml,,,,,,,,,
30701959,PMC6396122,10.1021/acsami.8b20493,PMC006xxxxxx/PMC6396122.xml,,,,,,,,,
30842981,PMC6396123,10.1021/acsomega.8b03580,PMC006xxxxxx/PMC6396123.xml,,,,,,,,,
30842984,PMC6396124,10.1021/acsomega.8b02698,PMC006xxxxxx/PMC6396124.xml,,,,,,,,,
30842982,PMC6396125,10.1021/acsomega.8b02427,PMC006xxxxxx/PMC6396125.xml,,,,,,,,,
30842986,PMC6396127,10.1021/acsomega.8b03212,PMC006xxxxxx/PMC6396127.xml,,,,,,,,,
30376310,PMC6396130,10.1021/acs.chemrev.8b00361,PMC006xxxxxx/PMC6396130.xml,,,,,,,,,
30767519,PMC6396143,10.1021/acs.chemrev.8b00392,PMC006xxxxxx/PMC6396143.xml,,,,,,,,,
,PMC6396158,10.1002/2211-5463.12464,PMC006xxxxxx/PMC6396158.xml,FEB412464,,,,,,,,
30834314,PMC6396188,10.1021/acscentsci.8b00614,PMC006xxxxxx/PMC6396188.xml,,,,,,,,,
30834309,PMC6396189,10.1021/acscentsci.8b00951,PMC006xxxxxx/PMC6396189.xml,,,,,,,,,
30834311,PMC6396190,10.1021/acscentsci.8b00548,PMC006xxxxxx/PMC6396190.xml,,,,,,,,,
30834306,PMC6396191,10.1021/acscentsci.9b00098,PMC006xxxxxx/PMC6396191.xml,,,,,,,,,
30834308,PMC6396192,10.1021/acscentsci.9b00015,PMC006xxxxxx/PMC6396192.xml,,,,,,,,,
30834307,PMC6396193,10.1021/acscentsci.9b00132,PMC006xxxxxx/PMC6396193.xml,,,,,,,,,
30834313,PMC6396194,10.1021/acscentsci.8b00605,PMC006xxxxxx/PMC6396194.xml,,,,,,,,,
30834312,PMC6396197,10.1021/acscentsci.8b00588,PMC006xxxxxx/PMC6396197.xml,,,,,,,,,
30590720,PMC6396237,10.1093/jas/sky485,PMC006xxxxxx/PMC6396237.xml,sky485,,,,,,,,
30718913,PMC6396296,10.1038/s41590-018-0296-7,PMC006xxxxxx/PMC6396296.xml,,NIHMS1516140,,,,,,,
30586498,PMC6396317,10.1021/acsnano.8b06395,PMC006xxxxxx/PMC6396317.xml,,,,,,,,,
30689386,PMC6396318,10.1021/jacs.8b11027,PMC006xxxxxx/PMC6396318.xml,,,,,,,,,
30649859,PMC6396319,10.1021/acsnano.8b08805,PMC006xxxxxx/PMC6396319.xml,,,,,,,,,
30726665,PMC6396320,10.1021/acsnano.8b06885,PMC006xxxxxx/PMC6396320.xml,,,,,,,,,
30715853,PMC6396323,10.1021/acsnano.8b08742,PMC006xxxxxx/PMC6396323.xml,,,,,,,,,
29649496,PMC6396324,10.1016/j.antiviral.2018.04.004,PMC006xxxxxx/PMC6396324.xml,,,S0166-3542(18)30050-0,,,,,,
30698002,PMC6396345,10.1021/acsami.8b21465,PMC006xxxxxx/PMC6396345.xml,,,,,,,,,
30834315,PMC6396380,10.1021/acscentsci.8b00679,PMC006xxxxxx/PMC6396380.xml,,,,,,,,,
30834318,PMC6396381,10.1021/acscentsci.8b00763,PMC006xxxxxx/PMC6396381.xml,,,,,,,,,
30834322,PMC6396382,10.1021/acscentsci.8b00836,PMC006xxxxxx/PMC6396382.xml,,,,,,,,,
30834320,PMC6396383,10.1021/acscentsci.8b00802,PMC006xxxxxx/PMC6396383.xml,,,,,,,,,
30834325,PMC6396384,10.1021/acscentsci.8b00921,PMC006xxxxxx/PMC6396384.xml,,,,,,,,,
30834317,PMC6396385,10.1021/acscentsci.8b00718,PMC006xxxxxx/PMC6396385.xml,,,,,,,,,
30834323,PMC6396386,10.1021/acscentsci.8b00844,PMC006xxxxxx/PMC6396386.xml,,,,,,,,,
30834324,PMC6396387,10.1021/acscentsci.8b00853,PMC006xxxxxx/PMC6396387.xml,,,,,,,,,
30834321,PMC6396388,10.1021/acscentsci.8b00822,PMC006xxxxxx/PMC6396388.xml,,,,,,,,,
30834310,PMC6396389,10.1021/acscentsci.8b00963,PMC006xxxxxx/PMC6396389.xml,,,,,,,,,
30834316,PMC6396391,10.1021/acscentsci.8b00688,PMC006xxxxxx/PMC6396391.xml,,,,,,,,,
30673202,PMC6396410,10.1021/acsnano.8b08117,PMC006xxxxxx/PMC6396410.xml,,,,,,,,,
30834319,PMC6396573,10.1021/acscentsci.8b00787,PMC006xxxxxx/PMC6396573.xml,,,,,,,,,
30703322,PMC6396832,10.1021/jacs.8b10836,PMC006xxxxxx/PMC6396832.xml,,,,,,,,,
30649854,PMC6396951,10.1021/acs.analchem.8b04037,PMC006xxxxxx/PMC6396951.xml,,,,,,,,,
30682245,PMC6396953,10.1021/jacs.8b11752,PMC006xxxxxx/PMC6396953.xml,,,,,,,,,
30842987,PMC6396954,10.1021/acsomega.9b00130,PMC006xxxxxx/PMC6396954.xml,,,,,,,,,
30834085,PMC6396989,10.22038/ijbms.2018.30660.7389,PMC006xxxxxx/PMC6396989.xml,,,,,,,,,
30804560,PMC6397078,10.1038/s41588-018-0321-7,PMC006xxxxxx/PMC6397078.xml,,NIHMS1514965,,,,,,,
30915216,PMC6397325,10.1302/2046-3758.82.BJR-2018-0134.R1,PMC006xxxxxx/PMC6397325.xml,10.1302_2046-3758.82.BJR-2018-0134.R1,,,,,,,,
30915212,PMC6397326,10.1302/2046-3758.82.BJR-2018-0146.R1,PMC006xxxxxx/PMC6397326.xml,10.1302_2046-3758.82.BJR-2018-0146.R1,,,,,,,,
30915209,PMC6397327,10.1302/2046-3758.82.BJR-2018-0099.R1,PMC006xxxxxx/PMC6397327.xml,10.1302_2046-3758.82.BJR-2018-0099.R1,,,,,,,,
30915215,PMC6397328,10.1302/2046-3758.82.BJR-2018-0114.R1,PMC006xxxxxx/PMC6397328.xml,10.1302_2046-3758.82.BJR-2018-0114.R1,,,,,,,,
30915210,PMC6397329,10.1302/2046-3758.82.BJR-2018-0174.R2,PMC006xxxxxx/PMC6397329.xml,10.1302_2046-3758.82.BJR-2018-0174.R2,,,,,,,,
30915213,PMC6397330,10.1302/2046-3758.82.BJR-2018-0074.R1,PMC006xxxxxx/PMC6397330.xml,10.1302_2046-3758.82.BJR-2018-0074.R1,,,,,,,,
30915211,PMC6397332,10.1302/2046-3758.82.BJR-2018-0186.R2,PMC006xxxxxx/PMC6397332.xml,10.1302_2046-3758.82.BJR-2018-0186.R2,,,,,,,,
30915214,PMC6397418,10.1302/2046-3758.82.BJR-2018-0170.R2,PMC006xxxxxx/PMC6397418.xml,10.1302_2046-3758.82.BJR-2018-0170.R2,,,,,,,,
30881218,PMC6397616,10.1080/0969594X.2016.1167669,PMC006xxxxxx/PMC6397616.xml,1167669,,,,,,,,
30881866,PMC6397620,10.1080/14434318.2018.1481328,PMC006xxxxxx/PMC6397620.xml,1481328,,,,,,,,
29802406,PMC6397639,10.1038/s41556-018-0106-3,PMC006xxxxxx/PMC6397639.xml,,NIHMS961342,,,,,,,
30651642,PMC6397660,10.1038/s41586-018-0865-9,PMC006xxxxxx/PMC6397660.xml,,NIHMS1516137,,,,,,,
30349112,PMC6397667,10.1038/s41393-018-0207-7,PMC006xxxxxx/PMC6397667.xml,,VAPA1508682,,,,,,,
30653193,PMC6397682,10.1038/s41390-019-0284-0,PMC006xxxxxx/PMC6397682.xml,,NIHMS1518242,,,,,,,
30367162,PMC6397683,10.1038/s41390-018-0215-5,PMC006xxxxxx/PMC6397683.xml,,NIHMS1509809,,,,,,,
30679793,PMC6397689,10.1038/s41390-019-0279-x,PMC006xxxxxx/PMC6397689.xml,,NIHMS1518243,,,,,,,
30834723,PMC6397946,10.1117/1.JBO.24.3.036001,PMC006xxxxxx/PMC6397946.xml,180604R,,,,,JBO-180604R,,,
,PMC6397948,10.1002/open.201900028,PMC006xxxxxx/PMC6397948.xml,OPEN201900028,,,,,,,,
,PMC6398086,10.1002/open.201900027,PMC006xxxxxx/PMC6398086.xml,OPEN201900027,,,,,,,,
30868045,PMC6398088,10.1002/open.201900026,PMC006xxxxxx/PMC6398088.xml,OPEN201900026,,,,,,,,
30868046,PMC6398104,10.1002/open.201900050,PMC006xxxxxx/PMC6398104.xml,OPEN201900050,,,,,,,,
30717596,PMC6398149,10.1021/acs.jpcb.8b10849,PMC006xxxxxx/PMC6398149.xml,,,,,,,,,
30615445,PMC6398150,10.1021/acs.jmedchem.8b01568,PMC006xxxxxx/PMC6398150.xml,,,,,,,,,
